"","n","hypothesis","normality","p","mean","BF","Shapiro"
"3807",150,"H0",TRUE,0.918625454013939,-0.079778193642363,0.0914181261355545,0.112049652522642
"3808",15,"H0",FALSE,0.354196772016415,-2.04489221014467,0.389421138454478,0.00433285027503306
"3809",40,"H0",FALSE,0.660981113576018,-0.587143869467593,0.186974400680475,0.11724626635326
"3810",150,"H0",FALSE,0.623889731113448,0.428254535473917,0.102380632892965,1.87055393762752e-07
"3811",15,"Ha",TRUE,0.0771040361513401,5.74112524480521,1.10509697923451,0.0231601546516854
"3812",40,"Ha",TRUE,0.0757589505447729,2.62879676001974,0.76955312345164,0.202052090942268
"3813",150,"Ha",TRUE,1.63454798964724e-05,3.43039625587946,861.053214544163,0.83092404937018
"3814",15,"Ha",FALSE,0.0429519271726406,4.75239449611705,1.72917437606195,0.283754440530851
"3815",40,"Ha",FALSE,0.0237866734300634,3.16786353662268,1.96318828717687,0.00366176197276617
"3816",150,"Ha",FALSE,1.86142803120512e-05,3.77916781350903,761.993799949554,2.08378895618382e-06
"3817",15,"H0",TRUE,0.842684023294255,0.529660742907159,0.267149386430465,0.968377987838184
"3818",40,"H0",TRUE,0.592953134706488,-0.992191564165572,0.195499371613829,0.501086778920843
"3819",150,"H0",TRUE,0.780384360181827,0.210211171192961,0.0944984372368583,0.967730704863091
"3820",15,"H0",FALSE,0.533066989365216,1.33752537391259,0.313712857525847,0.0684778175009996
"3821",40,"H0",FALSE,0.721695808745692,0.586601115747451,0.181223822122715,0.146010847798816
"3822",150,"H0",FALSE,0.262787721252248,-0.977150972997724,0.168650193626046,4.78582969468376e-07
"3823",15,"Ha",TRUE,0.240266944482086,3.31857199698122,0.494838302168735,0.221328945432297
"3824",40,"Ha",TRUE,0.0824569977365592,2.34909040800687,0.720461157234663,0.468541871059951
"3825",150,"Ha",TRUE,1.50296848450768e-07,4.84345949575594,73619.3656715575,0.623458344440781
"3826",15,"Ha",FALSE,0.320808294962142,2.85679584515275,0.412909281277751,0.576866615565467
"3827",40,"Ha",FALSE,0.038849868042804,2.63622887317946,1.31131600175618,0.00426589928712456
"3828",150,"Ha",FALSE,4.88338725372298e-11,5.57743516000508,167088624.768665,9.21582964726577e-06
"3829",15,"H0",TRUE,0.942986841642548,-0.208455625944576,0.262969014772506,0.638053878017653
"3830",40,"H0",TRUE,0.947356984491612,0.136491652242165,0.170932915483126,0.69831942984117
"3831",150,"H0",TRUE,0.4138691163205,0.636072463225334,0.12635209293291,0.754771697683631
"3832",15,"H0",FALSE,0.96745639629341,0.133335872994443,0.262551833866052,0.102291596815931
"3833",40,"H0",FALSE,0.63516944733313,0.851426486590255,0.189922536505829,0.00353986275198689
"3834",150,"H0",FALSE,0.181293168244615,-1.21159082853273,0.219272561783486,2.20355737649957e-08
"3835",15,"Ha",TRUE,0.0933237603795118,4.45636259805763,0.958660844421185,0.138391602414479
"3836",40,"Ha",TRUE,0.00705817260846413,5.18281435469269,5.49736200570838,0.251245434363902
"3837",150,"Ha",TRUE,1.28315643277539e-07,4.60241978672596,85624.3093366139,0.671616880468955
"3838",15,"Ha",FALSE,0.854940060286967,0.478609459591109,0.266417161925041,0.15485980715693
"3839",40,"Ha",FALSE,0.000635163642876957,5.27817786801374,45.7856028611915,0.00189379838937821
"3840",150,"Ha",FALSE,3.74494162902547e-07,4.35314044932242,30809.5432870002,1.9920310992453e-05
"3841",15,"H0",TRUE,0.624730881988594,-1.0612800675617,0.292888305483852,0.704784558137458
