"n","k","normality","sphericity","hypothesis","p","BF","mauchly","mardia","eta"
150,3,FALSE,TRUE,"H0",0.86,0.0283055145308908,0.708,4.30211422042248e-13,0.000631
15,3,TRUE,FALSE,"H0",0.679,0.215100796632522,0.276,0.989737232944857,0.01
45,3,TRUE,FALSE,"H0",0.894,0.0788801158759145,0.242,0.638660582615083,0.000934
150,3,TRUE,FALSE,"H0",0.564,0.0426201450343787,0.000632,0.416467923452086,0.001
15,3,TRUE,TRUE,"Ha",0.002,35.9734958809638,0.617,0.533165893788487,0.223
45,3,TRUE,TRUE,"Ha",0.000335,227.898037037306,0.598,0.448307539613525,0.116
150,3,TRUE,TRUE,"Ha",6.52e-05,370.564886292336,0.163,0.690990633359238,0.039
15,3,FALSE,TRUE,"Ha",0.09,1.21335081431596,0.305,0.115369226274202,0.097
45,3,FALSE,TRUE,"Ha",0.001,94.3830856061565,0.956,0.00470173976979926,0.11
150,3,FALSE,TRUE,"Ha",2.56e-07,172691.81346673,0.104,9.46893674580451e-11,0.065
15,3,TRUE,FALSE,"Ha",0.004,36.2311905607528,0.242,0.829597116580417,0.25
45,3,TRUE,FALSE,"Ha",0.001,28.8099113699892,0.754,0.913976208870051,0.06
150,3,TRUE,FALSE,"Ha",8.04e-15,782830077930.585,0.007,0.97103582864586,0.077
15,3,TRUE,TRUE,"H0",0.302,0.544329217089427,0.19,0.960409519353821,0.073
45,3,TRUE,TRUE,"H0",0.817,0.0861651897834296,0.978,0.479081866961522,0.003
150,3,TRUE,TRUE,"H0",0.102,0.242659266892355,0.932,0.983931639971201,0.01
15,3,FALSE,TRUE,"H0",0.247,0.53650714463504,0.531,0.23223952266863,0.062
45,3,FALSE,TRUE,"H0",0.576,0.128192812993955,0.813,0.120961369287245,0.009
150,3,FALSE,TRUE,"H0",0.798,0.0315022257451065,0.875,7.10977793305645e-06,0.001
15,3,TRUE,FALSE,"H0",0.732,0.202728103091406,0.145,0.925599011239343,0.007
45,3,TRUE,FALSE,"H0",0.014,2.86785031937173,0.169,0.975615309979441,0.037
150,3,TRUE,FALSE,"H0",0.896,0.027212205968149,0.000115,0.787887634825296,0.000271
15,3,TRUE,TRUE,"Ha",0.083,1.19090314900457,0.305,0.878675222461686,0.088
45,3,TRUE,TRUE,"Ha",0.006,10.6822750553345,0.442,0.937234558685739,0.073
150,3,TRUE,TRUE,"Ha",1.59e-10,507059775.564,0.279,0.924232708926737,0.097
15,3,FALSE,TRUE,"Ha",0.047,2.19844009698782,0.007,0.61053609021253,0.124
45,3,FALSE,TRUE,"Ha",3.49e-05,1225.44988738204,0.875,0.00082331560527471,0.127
150,3,FALSE,TRUE,"Ha",0.00013,264.285549408667,0.005,1.56168411535873e-11,0.039
15,3,TRUE,FALSE,"Ha",0.275,0.427014306628055,0.068,0.926082201057968,0.038
45,3,TRUE,FALSE,"Ha",0.000271,101.763426773093,0.092,0.917765501379339,0.078
150,3,TRUE,FALSE,"Ha",4.43e-21,1088993194331219840,0.00023,0.849187314673016,0.126
15,3,TRUE,TRUE,"H0",0.945,0.17029279672804,0.444,0.818193332999519,0.003
45,3,TRUE,TRUE,"H0",0.372,0.173455791091691,0.348,0.989874551859803,0.013
150,3,TRUE,TRUE,"H0",0.879,0.0286227527507427,0.102,0.166588715324222,0.00058
15,3,FALSE,TRUE,"H0",0.182,0.758037632176488,0.535,0.844099647887439,0.084
45,3,FALSE,TRUE,"H0",0.564,0.125966169004393,0.047,0.10389285059933,0.009
150,3,FALSE,TRUE,"H0",0.817,0.0301013976563161,0.481,3.38081618256325e-09,0.000852
15,3,TRUE,FALSE,"H0",0.592,0.242516934226686,0.69,0.945926445500554,0.019
45,3,TRUE,FALSE,"H0",0.496,0.128425185009303,0.01,0.256977401426357,0.006
150,3,TRUE,FALSE,"H0",0.416,0.0554960876748927,2.24e-05,0.936187727607138,0.002
15,3,TRUE,TRUE,"Ha",0.156,0.773574639520217,0.687,0.995514751839547,0.077
45,3,TRUE,TRUE,"Ha",1.01e-05,12903.8577497747,0.188,0.17055164748269,0.168
150,3,TRUE,TRUE,"Ha",8.77e-08,835300.673344507,0.745,0.871479669648035,0.073
15,3,FALSE,TRUE,"Ha",0.037,3.23360407024165,0.256,0.84719409503851,0.149
45,3,FALSE,TRUE,"Ha",0.004,17.5613708707977,0.522,0.0223659650769844,0.079
150,3,FALSE,TRUE,"Ha",2.17e-09,48441421.5109143,0.008,1.13642428800631e-12,0.089
15,3,TRUE,FALSE,"Ha",0.000966,45.767948020309,0.249,0.939394673807741,0.199
45,3,TRUE,FALSE,"Ha",1.5e-05,1320.31915910212,0.025,0.879844863617525,0.078
150,3,TRUE,FALSE,"Ha",1.84e-12,4294551183.64546,1.58e-08,0.782168421244748,0.077
15,3,TRUE,TRUE,"H0",0.128,1.02568210522731,0.317,0.984098338926393,0.099
45,3,TRUE,TRUE,"H0",0.055,1.11067557968011,0.42,0.629697046276965,0.041
150,3,TRUE,TRUE,"H0",0.611,0.040620631053737,0.663,0.571974899831127,0.002
15,3,FALSE,TRUE,"H0",0.216,0.615375564047523,0.658,0.976227292509856,0.071
45,3,FALSE,TRUE,"H0",0.196,0.34087538901195,0.275,0.125208963569731,0.023
150,3,FALSE,TRUE,"H0",0.926,0.027144961657852,0.468,2.41849211768397e-08,0.000334
15,3,TRUE,FALSE,"H0",0.908,0.184743956076173,0.495,0.88507683632102,0.003
45,3,TRUE,FALSE,"H0",0.403,0.152300458900186,0.001,0.746247787640264,0.006
150,3,TRUE,FALSE,"H0",0.823,0.0293470095850677,0.007,0.836220222762153,0.000536
15,3,TRUE,TRUE,"Ha",0.384,0.392491649216094,0.807,0.980653362543082,0.05
45,3,TRUE,TRUE,"Ha",0.021,3.962823115044,0.074,0.982088980022749,0.063
150,3,TRUE,TRUE,"Ha",4.86e-10,73088967.6291587,0.194,0.858744972606634,0.087
15,3,FALSE,TRUE,"Ha",0.692,0.231435081172339,0.485,0.683136247748028,0.021
45,3,FALSE,TRUE,"Ha",0.206,0.382278102770977,0.125,0.000158018975381702,0.027
150,3,FALSE,TRUE,"Ha",1.53e-05,3654.07833009976,0.918,4.35727666447949e-06,0.051
15,3,TRUE,FALSE,"Ha",0.249,0.465835835708393,0.91,0.988681451303515,0.04
45,3,TRUE,FALSE,"Ha",0.137,0.400590969209992,0.469,0.832343709543667,0.022
150,3,TRUE,FALSE,"Ha",7.13e-14,96887399315.7334,1.04e-05,0.950814154604285,0.076
15,3,TRUE,TRUE,"H0",0.188,0.733294588975283,0.069,0.953502732281136,0.082
45,3,TRUE,TRUE,"H0",0.237,0.274197579438455,0.601,0.930685342720691,0.02
150,3,TRUE,TRUE,"H0",0.691,0.0362261240891221,0.485,0.683897991538687,0.002
15,3,FALSE,TRUE,"H0",0.41,0.32959154119284,0.227,0.672426493685097,0.033
45,3,FALSE,TRUE,"H0",0.153,0.447310246290121,0.846,0.759457414112409,0.028
150,3,FALSE,TRUE,"H0",0.189,0.135476074766724,0.136,9.94375615182008e-08,0.007
15,3,TRUE,FALSE,"H0",0.917,0.172870207342628,0.005,0.999690977895246,0.003
45,3,TRUE,FALSE,"H0",0.69,0.0976650850728857,0.00096,0.998584037951758,0.003
150,3,TRUE,FALSE,"H0",0.79,0.0305958171956514,0.017,0.805947831519278,0.000589
15,3,TRUE,TRUE,"Ha",0.016,4.97087832282003,0.846,0.949177581164409,0.145
45,3,TRUE,TRUE,"Ha",0.048,1.1318837289903,0.157,0.780233892546278,0.039
150,3,TRUE,TRUE,"Ha",3.52e-06,10488.3669189302,0.059,0.721523874453614,0.054
15,3,FALSE,TRUE,"Ha",0.05,2.07727871832916,0.68,0.759904104839293,0.122
45,3,FALSE,TRUE,"Ha",0.000734,92.5690226301004,0.105,0.18322158083748,0.102
150,3,FALSE,TRUE,"Ha",2.74e-08,2500311.95404044,0.237,0.0776068751106369,0.077
15,3,TRUE,FALSE,"Ha",0.002,31.1085751006491,0.509,0.677018635432576,0.218
45,3,TRUE,FALSE,"Ha",2.87e-07,48421.4541676043,0.01,0.98111866427964,0.098
150,3,TRUE,FALSE,"Ha",7.4e-08,146207.017185943,0.007,0.757201723520034,0.04
15,3,TRUE,TRUE,"H0",0.408,0.370836298463765,0.278,0.951116310775763,0.048
45,3,TRUE,TRUE,"H0",0.635,0.109338090417707,0.183,0.924712537981255,0.007
150,3,TRUE,TRUE,"H0",0.715,0.0343538980894043,0.74,0.828002845125198,0.001
15,3,FALSE,TRUE,"H0",0.603,0.261629485402225,0.359,0.901221101654955,0.029
45,3,FALSE,TRUE,"H0",0.325,0.231208408147209,0.597,0.141748207955274,0.019
150,3,FALSE,TRUE,"H0",0.395,0.066990043836272,0.754,6.86331311783306e-07,0.004
15,3,TRUE,FALSE,"H0",0.416,0.305318119596988,0.074,0.990118206708439,0.019
45,3,TRUE,FALSE,"H0",0.558,0.115393944408708,0.178,0.694817207166447,0.005
150,3,TRUE,FALSE,"H0",0.167,0.133744858505673,0.000361,0.177734114571399,0.005
15,3,TRUE,TRUE,"Ha",0.036,2.68962895401839,0.197,0.552472505642675,0.131
45,3,TRUE,TRUE,"Ha",0.254,0.254608026419966,0.218,0.952794564388157,0.019
150,3,TRUE,TRUE,"Ha",2.53e-07,136498.929591747,0.717,0.0238887437244378,0.063
15,3,FALSE,TRUE,"Ha",0.089,1.26573024697428,0.509,0.903137290382121,0.102
45,3,FALSE,TRUE,"Ha",0.002,51.8520898478595,0.476,0.417574948520637,0.099
150,3,FALSE,TRUE,"Ha",2.37e-11,4963914116.39216,0.795,4.96723107090702e-09,0.106
15,3,TRUE,FALSE,"Ha",0.41,0.311492792887977,0.587,0.994480953730257,0.024
45,3,TRUE,FALSE,"Ha",7.01e-06,2663.95641481423,0.156,0.961094389267523,0.098
150,3,TRUE,FALSE,"Ha",1.03e-14,619444017862.207,0.000441,0.91563458642866,0.076
15,3,TRUE,TRUE,"H0",0.386,0.38116390446674,0.662,0.91306602187896,0.048
45,3,TRUE,TRUE,"H0",0.914,0.078897571276935,0.795,0.956668046416539,0.001
150,3,TRUE,TRUE,"H0",0.122,0.200887253497884,0.456,0.508033612364267,0.009
15,3,FALSE,TRUE,"H0",0.23,0.504383527681182,0.869,0.994457352810081,0.051
45,3,FALSE,TRUE,"H0",0.967,0.0744430691846437,0.98,0.0897201888954084,0.000485
150,3,FALSE,TRUE,"H0",0.54,0.0476576077100619,0.744,2.90729499141662e-07,0.003
15,3,TRUE,FALSE,"H0",0.636,0.233864030428209,0.433,0.991487729353718,0.016
45,3,TRUE,FALSE,"H0",0.145,0.375736822747072,0.083,0.317153243792621,0.017
150,3,TRUE,FALSE,"H0",0.296,0.0768553518700605,1e-07,0.969771389487363,0.003
15,3,TRUE,TRUE,"Ha",0.012,11.1685078718664,0.203,0.778529912256191,0.207
45,3,TRUE,TRUE,"Ha",0.002,26.0960158783977,0.561,0.947810866463375,0.079
150,3,TRUE,TRUE,"Ha",1.21e-07,145827.734309601,0.657,0.191524720496296,0.059
15,3,FALSE,TRUE,"Ha",0.405,0.410211103549821,0.666,0.965829864736285,0.054
45,3,FALSE,TRUE,"Ha",0.191,0.380842629524202,0.468,0.369359193054791,0.026
150,3,FALSE,TRUE,"Ha",1.14e-06,29285.7324881379,0.769,2.86326518050828e-13,0.058
15,3,TRUE,FALSE,"Ha",0.000742,56.7351250346928,0.229,0.958477296718866,0.203
45,3,TRUE,FALSE,"Ha",0.036,1.23479972901339,0.42,0.614933704559913,0.023
150,3,TRUE,FALSE,"Ha",8.12e-16,7390119078585.12,0.002,0.632684897299424,0.084
15,3,TRUE,TRUE,"H0",0.892,0.182512084586823,0.467,0.999977172804639,0.007
45,3,TRUE,TRUE,"H0",0.443,0.149869142849276,0.108,0.518894063295447,0.011
150,3,TRUE,TRUE,"H0",0.576,0.0425743175068655,0.655,0.504313960489657,0.002
15,3,FALSE,TRUE,"H0",0.875,0.179570751688123,0.002,0.937126295823518,0.006
45,3,FALSE,TRUE,"H0",0.141,0.440974404547332,0.587,0.0796881886975647,0.027
150,3,FALSE,TRUE,"H0",0.854,0.0287804727369969,0.354,2.08610906327067e-13,0.000716
15,3,TRUE,FALSE,"H0",0.889,0.179163510733618,0.076,0.963994378702244,0.003
45,3,TRUE,FALSE,"H0",0.25,0.229917927165956,7.48e-05,0.993164647868056,0.012
150,3,TRUE,FALSE,"H0",0.762,0.0322187108139009,0.06,0.844720600274822,0.000572
15,3,TRUE,TRUE,"Ha",0.148,0.851003950559315,0.06,0.857625571453174,0.086
45,3,TRUE,TRUE,"Ha",0.007,10.7237559061858,0.619,0.542771472597504,0.075
150,3,TRUE,TRUE,"Ha",0.000558,47.9894096846293,0.96,0.0342141082970036,0.031
15,3,FALSE,TRUE,"Ha",0.475,0.314827404167507,0.051,0.799822196062558,0.037
45,3,FALSE,TRUE,"Ha",0.068,0.964567639876417,0.491,7.19178423747024e-06,0.039
150,3,FALSE,TRUE,"Ha",1.4e-09,78798822.4982758,0.276,3.79498751417184e-05,0.091
15,3,TRUE,FALSE,"Ha",0.149,0.649389207751131,0.007,0.901464194260262,0.043
45,3,TRUE,FALSE,"Ha",0.009,4.26026936573266,0.025,0.939484480516975,0.044
150,3,TRUE,FALSE,"Ha",1.21e-11,732139911.001291,0.002,0.673716229928861,0.067
15,3,TRUE,TRUE,"H0",0.711,0.216233025569199,0.13,0.807474513250556,0.015
45,3,TRUE,TRUE,"H0",0.746,0.0954882689736178,0.337,0.977861100544635,0.005
150,3,TRUE,TRUE,"H0",0.829,0.0297777521638079,0.971,0.972577531352395,0.000808
15,3,FALSE,TRUE,"H0",0.008,17.0184663116934,0.802,0.993775894029567,0.222
45,3,FALSE,TRUE,"H0",0.505,0.137673472244889,0.472,0.271598706540678,0.011
150,3,FALSE,TRUE,"H0",0.052,0.453820537599349,0.991,1.79300819747041e-08,0.012
15,3,TRUE,FALSE,"H0",0.876,0.181857426420543,0.193,0.521193498404737,0.003
45,3,TRUE,FALSE,"H0",0.973,0.0745807755093243,0.008,0.942984642235141,0.000205
150,3,TRUE,FALSE,"H0",0.747,0.0322439730884544,5.77e-05,0.174297161685641,0.000648
15,3,TRUE,TRUE,"Ha",0.00088,161.393848899482,0.409,0.917399117393375,0.304
45,3,TRUE,TRUE,"Ha",0.028,2.56234575345687,0.171,0.777094591914261,0.054
150,3,TRUE,TRUE,"Ha",1.3e-11,13223670141.163,0.367,0.504815827654179,0.11
15,3,FALSE,TRUE,"Ha",0.508,0.292565746035414,0.779,0.934139043726666,0.033
45,3,FALSE,TRUE,"Ha",7e-04,120.091269730004,0.487,0.0651366148038974,0.108
150,3,FALSE,TRUE,"Ha",2.17e-08,2099219.75787742,0.843,1.03980202226239e-09,0.075
15,3,TRUE,FALSE,"Ha",0.959,0.165856190904916,0.15,0.833310144548321,0.001
45,3,TRUE,FALSE,"Ha",0.000748,38.8357283390354,0.153,0.890715766430337,0.064
150,3,TRUE,FALSE,"Ha",3.22e-09,3050422.86374473,0.002,0.87156585030719,0.049
15,3,TRUE,TRUE,"H0",0.545,0.280408896290971,0.856,0.965866317328679,0.032
45,3,TRUE,TRUE,"H0",0.159,0.374434930257311,0.81,0.596216887417071,0.022
150,3,TRUE,TRUE,"H0",0.2,0.135362562234302,0.659,0.92063703327139,0.008
15,3,FALSE,TRUE,"H0",0.881,0.182779409897603,0.299,0.719048425525264,0.006
45,3,FALSE,TRUE,"H0",0.291,0.240771573743147,0.643,0.197923154035506,0.019
150,3,FALSE,TRUE,"H0",0.124,0.208879388421893,0.307,6.0285110237146e-14,0.009
15,3,TRUE,FALSE,"H0",0.066,1.35666713112399,0.052,0.999551064707599,0.086
45,3,TRUE,FALSE,"H0",0.009,4.27945816505378,0.000653,0.0487190323710592,0.04
150,3,TRUE,FALSE,"H0",0.906,0.026830132499477,0.106,0.951495186542841,0.000234
15,3,TRUE,TRUE,"Ha",0.088,1.28033266166286,0.827,0.955209700529553,0.102
45,3,TRUE,TRUE,"Ha",0.054,1.17868677998562,0.362,0.884166323222438,0.042
150,3,TRUE,TRUE,"Ha",3.88e-11,2733781689.29914,0.517,0.814714855180932,0.104
15,3,FALSE,TRUE,"Ha",0.501,0.325077296469303,0.889,0.96424279224549,0.044
45,3,FALSE,TRUE,"Ha",0.019,4.18785476292608,0.205,0.744610767286467,0.063
150,3,FALSE,TRUE,"Ha",6.99e-07,60773.3790418929,0.495,3.99680288865056e-15,0.061
15,3,TRUE,FALSE,"Ha",0.006,11.2505283789627,0.568,0.927046248900231,0.172
45,3,TRUE,FALSE,"Ha",2.88e-06,5816.25366239488,0.124,0.886279745233375,0.095
150,3,TRUE,FALSE,"Ha",6.55e-16,9812957351971,0.001,0.509141622544704,0.096
15,3,TRUE,TRUE,"H0",0.362,0.381552851043507,0.365,0.879032337287855,0.046
45,3,TRUE,TRUE,"H0",0.663,0.104143352715634,0.236,0.703180314464769,0.005
150,3,TRUE,TRUE,"H0",0.002,17.1006162121317,0.856,0.614461562753921,0.028
15,3,FALSE,TRUE,"H0",0.252,0.579362987954804,0.18,0.967278817270391,0.072
45,3,FALSE,TRUE,"H0",0.899,0.0810558362062508,0.42,0.05462045036001,0.002
150,3,FALSE,TRUE,"H0",0.621,0.0389213698051149,0.715,0,0.002
15,3,TRUE,FALSE,"H0",0.843,0.184763241492694,0.877,0.976438249556573,0.005
45,3,TRUE,FALSE,"H0",0.531,0.12278002719123,0.081,0.368336358664903,0.006
150,3,TRUE,FALSE,"H0",0.333,0.0691189746889584,7.74e-05,0.974198543377332,0.003
15,3,TRUE,TRUE,"Ha",0.32,0.412974395894102,0.982,0.974075447449246,0.046
45,3,TRUE,TRUE,"Ha",0.000294,160.405194404178,0.137,0.946735517514191,0.104
150,3,TRUE,TRUE,"Ha",3.79e-09,6932401.61913385,0.039,0.838051938280202,0.077
15,3,FALSE,TRUE,"Ha",0.098,1.22685899392209,0.905,0.642203875391747,0.104
45,3,FALSE,TRUE,"Ha",6.14e-06,14066.5237675224,0.816,0.0899502408700372,0.166
150,3,FALSE,TRUE,"Ha",9.06e-12,11164723041.1568,0.401,9.76996261670138e-15,0.108
15,3,TRUE,FALSE,"Ha",0.042,1.67958412239651,0.228,0.99067068051882,0.063
45,3,TRUE,FALSE,"Ha",3.31e-06,5743.96556330144,0.026,0.875525825209876,0.114
150,3,TRUE,FALSE,"Ha",2.49e-09,3966316.71427029,0.00095,0.976549508696738,0.054
15,3,TRUE,TRUE,"H0",0.138,0.833752125486162,0.059,0.987460648467352,0.08
45,3,TRUE,TRUE,"H0",0.149,0.43864736376344,0.511,0.72629484776997,0.027
150,3,TRUE,TRUE,"H0",0.657,0.0375879467033758,0.377,0.942139171494053,0.002
15,3,FALSE,TRUE,"H0",0.444,0.34305734284857,0.562,0.8781104056554,0.043
45,3,FALSE,TRUE,"H0",0.773,0.0917571203670615,0.647,0.0100278961920645,0.004
150,3,FALSE,TRUE,"H0",0.388,0.0664875594379544,0.394,7.7715611723761e-16,0.004
15,3,TRUE,FALSE,"H0",0.472,0.277372632428806,0.22,0.927403847068566,0.01
45,3,TRUE,FALSE,"H0",0.908,0.0765253352425471,0.032,0.668760332281158,0.00099
150,3,TRUE,FALSE,"H0",0.265,0.0893760814790487,8.61e-05,0.711344758380926,0.004
15,3,TRUE,TRUE,"Ha",0.008,25.8864563819932,0.109,0.936791215470187,0.256
45,3,TRUE,TRUE,"Ha",0.007,11.4488023593926,0.251,0.812787861286226,0.076
150,3,TRUE,TRUE,"Ha",0.000508,53.1594623450883,0.734,0.974782408664709,0.032
15,3,FALSE,TRUE,"Ha",0.28,0.491627009683169,0.783,0.413623833816504,0.059
45,3,FALSE,TRUE,"Ha",0.003,21.9851448100839,0.595,0.191473070138168,0.081
150,3,FALSE,TRUE,"Ha",6.38e-09,13961681.9152098,0.412,6.27427979533746e-05,0.084
15,3,TRUE,FALSE,"Ha",0.006,7.33052495231918,0.472,0.97339080899221,0.094
45,3,TRUE,FALSE,"Ha",0.013,2.9897795985889,0.056,0.740910536395058,0.032
150,3,TRUE,FALSE,"Ha",1.47e-13,47696845066.0185,0.044,0.849444281052104,0.07
15,3,TRUE,TRUE,"H0",0.132,1.06556527431508,0.076,0.972252436909533,0.103
45,3,TRUE,TRUE,"H0",0.179,0.364140635224429,0.259,0.57589853793812,0.025
150,3,TRUE,TRUE,"H0",0.845,0.0290636475162018,0.078,0.642521013339569,0.000706
15,3,FALSE,TRUE,"H0",0.173,0.748165068662818,0.918,0.975656664844355,0.075
45,3,FALSE,TRUE,"H0",0.021,3.74278525253738,0.037,0.0601902278463579,0.061
150,3,FALSE,TRUE,"H0",0.03,0.780288959758257,0.65,1.9607124557286e-07,0.014
15,3,TRUE,FALSE,"H0",0.198,0.53377143762486,0.483,0.984936820330947,0.039
45,3,TRUE,FALSE,"H0",0.375,0.162813353346527,0.036,0.556892057703758,0.008
150,3,TRUE,FALSE,"H0",0.251,0.0903204303725643,0.000283,0.665133849863472,0.003
15,3,TRUE,TRUE,"Ha",0.257,0.613136422029766,0.762,0.996759396659925,0.078
45,3,TRUE,TRUE,"Ha",0.003,28.9806094641967,0.112,0.982347182924372,0.091
150,3,TRUE,TRUE,"Ha",3.6e-05,970.023625809182,0.35,0.962160248840109,0.045
15,3,FALSE,TRUE,"Ha",0.288,0.471927875315991,0.457,0.932273995854208,0.057
45,3,FALSE,TRUE,"Ha",0.003,38.429747786178,0.991,0.150797762811446,0.096
150,3,FALSE,TRUE,"Ha",1.82e-07,326812.5830971,0.57,4.0239367393724e-10,0.069
15,3,TRUE,FALSE,"Ha",0.451,0.295777913716829,0.159,0.461998253011121,0.021
45,3,TRUE,FALSE,"Ha",2.79e-07,56287.0265360845,0.004,0.384862723892066,0.132
150,3,TRUE,FALSE,"Ha",1.2e-11,691872493.122369,0.026,0.920486469295011,0.067
15,3,TRUE,TRUE,"H0",0.767,0.211698804250726,0.751,0.996646272578196,0.017
45,3,TRUE,TRUE,"H0",0.644,0.109710908031823,0.027,0.861557576236223,0.007
150,3,TRUE,TRUE,"H0",0.609,0.0414535107502459,0.836,0.0872622092147121,0.002
15,3,FALSE,TRUE,"H0",0.415,0.357074379014199,0.426,0.552537159468573,0.042
45,3,FALSE,TRUE,"H0",0.66,0.107254718858669,0.503,0.200267051642076,0.007
150,3,FALSE,TRUE,"H0",0.422,0.0601728222305445,0.201,1.48128900734346e-06,0.004
15,3,TRUE,FALSE,"H0",0.227,0.492923578469832,0.006,0.903230382475483,0.039
45,3,TRUE,FALSE,"H0",0.818,0.0846642078430251,0.488,0.811385899055476,0.002
150,3,TRUE,FALSE,"H0",0.675,0.0352153432271656,0.000791,0.0370611322383999,0.001
15,3,TRUE,TRUE,"Ha",0.094,1.12349771101855,0.205,0.914829179218931,0.092
45,3,TRUE,TRUE,"Ha",0.057,1.33043347536754,0.983,0.984258528479423,0.046
150,3,TRUE,TRUE,"Ha",1.96e-08,4392258.35217383,0.485,0.956640012527611,0.079
15,3,FALSE,TRUE,"Ha",0.152,0.900890028200101,0.258,0.793544120967644,0.094
45,3,FALSE,TRUE,"Ha",0.001,68.5474225003593,0.821,0.136859655256988,0.099
150,3,FALSE,TRUE,"Ha",0.00012,239.005698141125,0.317,9.31415072169539e-06,0.038
15,3,TRUE,FALSE,"Ha",0.005,8.65741043945161,0.359,0.894044747591434,0.119
45,3,TRUE,FALSE,"Ha",0.000579,57.684132822509,0.003,0.853072819329738,0.077
150,3,TRUE,FALSE,"Ha",2.44e-15,2559540243645.24,2.54e-05,0.709388738719907,0.085
15,3,TRUE,TRUE,"H0",0.48,0.323230274913218,0.348,0.997497259353865,0.041
45,3,TRUE,TRUE,"H0",0.367,0.185334162377324,0.574,0.95631365602107,0.014
150,3,TRUE,TRUE,"H0",0.185,0.140600857132297,0.37,0.767332244291185,0.008
15,3,FALSE,TRUE,"H0",0.057,1.59076820851862,0.924,0.661416657803422,0.097
45,3,FALSE,TRUE,"H0",0.579,0.126713605522832,0.99,0.000332765328690532,0.009
150,3,FALSE,TRUE,"H0",0.768,0.0316236268381213,0.125,0.000211408489173781,0.001
15,3,TRUE,FALSE,"H0",0.016,6.27594972562593,0.586,0.995432147795394,0.173
45,3,TRUE,FALSE,"H0",0.041,1.11491674402504,0.07,0.713308495039663,0.029
150,3,TRUE,FALSE,"H0",0.156,0.140623318605741,3.89e-08,0.354145261358713,0.005
15,3,TRUE,TRUE,"Ha",0.074,1.43241111524845,0.362,0.813533866588325,0.102
45,3,TRUE,TRUE,"Ha",0.000474,128.224439398981,0.036,0.556614220722486,0.105
150,3,TRUE,TRUE,"Ha",4.16e-11,1822079235.14993,0.342,0.827742374388306,0.101
15,3,FALSE,TRUE,"Ha",0.154,0.75087631366897,0.889,0.7884263752295,0.073
45,3,FALSE,TRUE,"Ha",5.84e-05,1823.28528701876,0.355,0.260137300501223,0.145
150,3,FALSE,TRUE,"Ha",2.03e-05,3168.26567724422,0.275,1.61539385212794e-06,0.051
15,3,TRUE,FALSE,"Ha",0.326,0.377631091116052,0.248,0.892649432478161,0.034
45,3,TRUE,FALSE,"Ha",0.002,17.0704230088993,0.002,0.802104921172595,0.054
150,3,TRUE,FALSE,"Ha",1.38e-09,7273242.19068088,0.000146,0.824767165487461,0.061
15,3,TRUE,TRUE,"H0",0.504,0.293061869971603,0.304,0.968116669930783,0.033
45,3,TRUE,TRUE,"H0",0.452,0.161848777243761,0.342,0.973216446852156,0.011
150,3,TRUE,TRUE,"H0",0.785,0.0319896116403692,0.873,0.715598715191725,0.001
15,3,FALSE,TRUE,"H0",0.145,0.780194191347592,0.321,0.953145981636152,0.075
45,3,FALSE,TRUE,"H0",0.283,0.254232658279872,0.265,0.0329085547221741,0.02
150,3,FALSE,TRUE,"H0",0.229,0.12485079357667,0.484,3.67151530289433e-08,0.006
15,3,TRUE,FALSE,"H0",0.225,0.517910318560377,0.005,0.942859728922801,0.051
45,3,TRUE,FALSE,"H0",0.735,0.0933715978427935,0.911,0.747723500126455,0.002
150,3,TRUE,FALSE,"H0",0.425,0.0546207037408645,1.19e-09,0.625893187277561,0.002
15,3,TRUE,TRUE,"Ha",0.023,5.17929951400088,0.868,0.67852735422688,0.171
45,3,TRUE,TRUE,"Ha",6.41e-05,825.904677734767,0.916,0.591667446901709,0.126
150,3,TRUE,TRUE,"Ha",0.000766,30.3769321941911,0.434,0.88769274589445,0.029
15,3,FALSE,TRUE,"Ha",0.421,0.332835312590177,0.842,0.961459975822162,0.034
45,3,FALSE,TRUE,"Ha",0.058,1.14180226519332,0.235,0.458648925242457,0.042
150,3,FALSE,TRUE,"Ha",1.29e-07,294147.640821728,0.805,5.36318778276978e-09,0.067
15,3,TRUE,FALSE,"Ha",0.131,0.760300936550832,0.102,0.996431929317204,0.062
45,3,TRUE,FALSE,"Ha",0.000427,63.6674950136359,0.014,0.748786999800525,0.064
150,3,TRUE,FALSE,"Ha",2.88e-14,232619490669.58,0.194,0.599571496522055,0.077
15,3,TRUE,TRUE,"H0",0.795,0.202167360602151,0.419,0.999624403504581,0.013
45,3,TRUE,TRUE,"H0",0.832,0.0837726897723426,0.068,0.640461196227116,0.003
150,3,TRUE,TRUE,"H0",0.236,0.113104761712699,0.303,0.854066451378124,0.007
15,3,FALSE,TRUE,"H0",0.632,0.236168553808893,0.471,0.699488219358147,0.019
45,3,FALSE,TRUE,"H0",0.506,0.134385025893029,0.961,0.01335205389293,0.01
150,3,FALSE,TRUE,"H0",0.817,0.0299236146753278,0.759,2.74745004524846e-10,0.000865
15,3,TRUE,FALSE,"H0",0.284,0.407104765908351,0.472,0.885719703870191,0.031
45,3,TRUE,FALSE,"H0",0.739,0.0924378130120587,0.276,0.760972250134553,0.002
150,3,TRUE,FALSE,"H0",0.116,0.189450515734402,0.000216,0.998360232655518,0.006
