"","n","hypothesis","normality","p","mean","BF","Shapiro"
"329",40,"H0",FALSE,0.661055379656075,-0.615888151044403,0.186966381799389,0.0091135140854343
"330",150,"H0",FALSE,0.450754662144108,-0.643834857857422,0.120345629409227,2.6502130189877e-07
"331",15,"Ha",TRUE,0.285770621274206,3.71553574761074,0.443186761769761,0.369739366700241
"332",40,"Ha",TRUE,0.00118878033935826,5.43439738986834,26.1788312523976,0.802128109886311
"333",150,"Ha",TRUE,3.74202672777961e-08,4.61718567356248,278397.681415126,0.351210166191577
"334",15,"Ha",FALSE,0.259584694969907,4.29338083836647,0.470836755773046,0.123470696847419
"335",40,"Ha",FALSE,0.746445691912732,-0.501084412061178,0.17930282513151,0.00105169133611705
"336",150,"Ha",FALSE,1.70579983793351e-05,3.94790398631607,827.18437499771,3.50653749835615e-06
"337",15,"H0",TRUE,0.505248086777782,-1.98717478724195,0.321806151479513,0.42431880573231
"338",40,"H0",TRUE,0.276660645275933,1.6663890780741,0.300104985244674,0.35236755463469
"339",150,"H0",TRUE,0.344012374310253,-0.875107377046013,0.141349222604136,0.590460964318619
"340",15,"H0",FALSE,0.434855234515596,-1.88338413374214,0.347338073898714,0.0502764192301186
"341",40,"H0",FALSE,0.939145200098954,-0.120101762613507,0.171052771996402,0.0219737609203296
"342",150,"H0",FALSE,0.669006672574051,-0.325754377727061,0.0995140810893411,5.22985672902153e-08
"343",15,"Ha",TRUE,0.560189967261868,-1.33650723389288,0.306695086629269,0.13500139434576
"344",40,"Ha",TRUE,0.0156816131335234,4.42866181047827,2.78273177727006,0.0225424681298921
"345",150,"Ha",TRUE,0.000453972361498097,2.89205696060206,38.9182842045042,0.396895256292788
"346",15,"Ha",FALSE,0.475501361969038,2.00001662924702,0.331617381040465,0.110682444564723
"347",40,"Ha",FALSE,0.147538314430955,2.49343260567639,0.464452967462277,0.000396708048724356
"348",150,"Ha",FALSE,1.46824868421709e-07,4.42041133238548,75281.406660536,0.00014203973949002
"349",15,"H0",TRUE,0.829274065028138,0.464347954501274,0.268024974291204,0.211834873933464
"350",40,"H0",TRUE,0.769063053266269,0.459962350637644,0.177740407381888,0.736337407487958
"351",150,"H0",TRUE,0.449470992854333,0.587405424507219,0.120537319215019,0.317383417884248
"352",15,"H0",FALSE,0.559911982013214,-2.22779511233883,0.306763009020384,0.0398175682835865
"353",40,"H0",FALSE,0.0773597806727539,-2.81259311517703,0.757103305088462,0.0084890120461298
"354",150,"H0",FALSE,0.327898541034802,0.758938663173989,0.145714133815078,1.0364254982362e-07
"355",15,"Ha",TRUE,0.485310436050316,-2.16610152807449,0.3282385547785,0.498704582611784
"356",40,"Ha",TRUE,0.000874617500519726,6.55186809011929,34.4026524143039,0.953264227207279
"357",150,"Ha",TRUE,7.3941064205128e-08,4.18797485772456,145040.315191743,0.753046770327075
"358",15,"Ha",FALSE,0.143902514621233,3.35182659436045,0.700940308383131,0.256516448623892
"359",40,"Ha",FALSE,0.149332779161688,2.24240221209093,0.460371883317232,6.19090161191468e-06
"360",150,"Ha",FALSE,1.61716685974321e-07,4.51488451829971,68645.9634272161,6.78387701184063e-05
"361",15,"H0",TRUE,0.434755123072512,1.53675007253507,0.347380568968133,0.441615001009989
"362",40,"H0",TRUE,0.346329635774357,1.25181377231128,0.260476083423933,0.615927111114111
"363",150,"H0",TRUE,0.814198682767834,0.220575270114002,0.0934568702991542,0.684356473899486
"364",15,"H0",FALSE,0.598437644430614,-0.91709623997828,0.298066464538272,0.153715553279409
"365",40,"H0",FALSE,0.413512836155736,-1.22660178822043,0.234707537912904,0.0383963595898936
"366",150,"H0",FALSE,0.9391591695073,0.0593306893839592,0.0912107567928349,4.20251509552748e-07
"367",15,"Ha",TRUE,0.911206725921211,0.355723109163356,0.263856511374779,0.329024381664163
"368",40,"Ha",TRUE,0.00211034729712371,5.56667357681637,15.753706314282,0.741172964284416
"369",150,"Ha",TRUE,3.61888860055299e-05,3.26068147200508,408.306978199896,0.600721286216197
"370",15,"Ha",FALSE,0.0857400272632999,2.90503740901897,1.02082635240559,0.149536905769572
"371",40,"Ha",FALSE,0.012974023158493,4.33001294474639,3.26652708098917,0.000659615534117082
"372",150,"Ha",FALSE,2.16541020580575e-06,3.54850181573721,5810.26609117352,3.57160517000186e-07
"373",15,"H0",TRUE,0.0497998145370678,-5.66117979941635,1.5417639119246,0.910077144835647
"374",40,"H0",TRUE,0.426402062673363,0.951454047498168,0.230699945833516,0.607306084212166
"375",150,"H0",TRUE,0.84946481790214,-0.17519174469815,0.0925771838455804,0.0889603717026256
"376",15,"H0",FALSE,0.724294934955775,1.03788529954319,0.277809673312794,0.107522469245622
"377",40,"H0",FALSE,0.528131214058,0.975547118237375,0.206257018826303,0.150872197446604
"378",150,"H0",FALSE,0.599970553631232,-0.437291989108682,0.104139995831565,2.40238117451684e-05
"379",15,"Ha",TRUE,0.255376253739447,2.51469855093582,0.47577601636428,0.552066522731693
"380",40,"Ha",TRUE,0.228111381376199,1.9085337473891,0.341280687439267,0.28588103403316
"381",150,"Ha",TRUE,0.000117870882323187,3.2434624316931,135.570656356141,0.163755462797264
"382",15,"Ha",FALSE,0.145570357032235,4.54444122373929,0.695267416837917,0.543730305341834
"383",40,"Ha",FALSE,0.14041266108997,2.97293896564889,0.481613628030774,0.000875168404550737
"384",150,"Ha",FALSE,0.000671676365820297,3.2235524479806,27.1563943700421,3.18690760443697e-07
"385",15,"H0",TRUE,0.843702867755266,0.558967565778057,0.267086060543476,0.0333636745517221
"386",40,"H0",TRUE,0.476381095983639,-1.13473203621432,0.217287995543076,0.474775695513696
"387",150,"H0",TRUE,0.184375182339165,1.0084359605362,0.216590256821018,0.859924860416472
"388",15,"H0",FALSE,0.842802658009541,-0.353012389377226,0.267141989675152,0.651576810596089
"389",40,"H0",FALSE,0.87548402101081,-0.214963565488559,0.172587987628018,0.0183282265226916
"390",150,"H0",FALSE,0.730411808228353,0.291961296747426,0.0964253445975655,7.39409459393286e-08
"391",15,"Ha",TRUE,0.667445561888147,1.08202182881262,0.285611978952228,0.284542220966003
"392",40,"Ha",TRUE,0.136413667643006,2.37636613887415,0.491972764263032,0.295079866543777
"393",150,"Ha",TRUE,0.000119286110677585,2.91788086525898,134.073878701544,0.67841567349704
"394",15,"Ha",FALSE,2.12889761566958e-05,9.24540810177243,1125.80174787874,0.481845321141539
"395",40,"Ha",FALSE,0.0382867304931336,3.19751668057104,1.32698849686863,0.124710866398254
"396",150,"Ha",FALSE,3.46344585387433e-07,4.42102953562989,33191.8238410078,3.96139581319529e-07
"397",15,"H0",TRUE,0.026472287665015,-3.68043637233882,2.53170771316186,0.537746948135772
"398",40,"H0",TRUE,0.977201502325394,-0.050019771995224,0.17064420275589,0.55275822553377
"399",150,"H0",TRUE,0.688748207911678,0.314169983386406,0.0984262356790683,0.873031546208343
"400",15,"H0",FALSE,0.258056591893569,-2.75679583566702,0.472612771129977,0.00146748663889876
"401",40,"H0",FALSE,0.886525874527153,0.243040098171467,0.172243267069778,0.0154966399459911
"402",150,"H0",FALSE,0.719646867881485,-0.283662937392053,0.0969059705093437,1.16256898278714e-06
"403",15,"Ha",TRUE,0.0549289056152063,3.79606817589945,1.42966132230835,0.588695614101037
"404",40,"Ha",TRUE,0.00151559280387565,4.94699577687649,21.1052788439912,0.319385598951097
"405",150,"Ha",TRUE,0.000408537808487072,2.75883393146896,42.886691412505,0.74989303566899
"406",15,"Ha",FALSE,0.0257505316923851,8.76057925308617,2.58807758476023,0.780692241098541
"407",40,"Ha",FALSE,0.169724588027731,2.35153745322766,0.419673260987202,0.0430380374280635
"408",150,"Ha",FALSE,6.17342791107349e-06,3.82110609494047,2155.88217185077,2.21264732269072e-08
"409",15,"H0",TRUE,0.266886383966424,3.16747913246073,0.462614117918697,0.657708208329109
"410",40,"H0",TRUE,0.616018689538679,-0.807049661631429,0.192329427049897,0.525090704962911
"411",150,"H0",TRUE,0.569771722316787,-0.475110943439336,0.106632048348768,0.108145974534853
"412",15,"H0",FALSE,0.455985664441191,2.25334033637651,0.338799811478491,0.589289379048371
"413",40,"H0",FALSE,0.288045308978489,1.38446854018642,0.292368473176635,0.410071269125843
"414",150,"H0",FALSE,0.798369860437494,0.221023694813681,0.0939194555762724,1.26785697199879e-05
"415",15,"Ha",TRUE,0.348652853871995,3.41062986901334,0.393019469147384,0.142273253827519
"416",40,"Ha",TRUE,0.00914641266770845,3.25904145029158,4.4002423240417,0.0191682743005779
"417",150,"Ha",TRUE,2.59900191782087e-06,4.12518731867187,4887.28491026298,0.621581621423716
"418",15,"Ha",FALSE,0.527196015976912,-1.7174070870182,0.315341316171984,0.853255973050136
"419",40,"Ha",FALSE,0.00129244903919224,5.06466390906049,24.3056955927667,0.00814706555878532
"420",150,"Ha",FALSE,0.000613595137515829,2.78950477916663,29.5052523454065,2.69522733754438e-05
"421",15,"H0",TRUE,0.203785228763844,2.75388524818731,0.551601830937961,0.199103682354871
"422",40,"H0",TRUE,0.760038993057334,-0.426699338302507,0.178342421729592,0.446068156502611
"423",150,"H0",TRUE,0.404763880929214,-0.614894797282382,0.12800981590383,0.459811169176933
"424",15,"H0",FALSE,0.422833126356741,-3.05825241542389,0.352588640925919,0.8733038757112
"425",40,"H0",FALSE,0.342020891488281,-1.42787569866538,0.262471416862464,0.182766045306341
"426",150,"H0",FALSE,0.567130070996576,0.488651846521241,0.106865624266532,7.61884342698349e-08
"427",15,"Ha",TRUE,0.117847702081729,5.15319929568117,0.808409939171364,0.211710920186112
"428",40,"Ha",TRUE,0.000145773270997032,6.61012114292935,172.626724169548,0.0520474402873809
"429",150,"Ha",TRUE,3.64518765608306e-08,4.4809203936282,285479.769278367,0.900384392793946
"430",15,"Ha",FALSE,0.0408783798161025,5.70502516105189,1.79717966130292,0.087996046904443
"431",40,"Ha",FALSE,0.883212285254179,0.241600809853925,0.172343186041413,0.00369704886396906
"432",150,"Ha",FALSE,2.86012101301691e-05,3.29685307674043,509.080021380588,3.57514145026613e-07
"433",15,"H0",TRUE,0.0311243101032849,5.4234475006509,2.22650581830323,0.867528700053689
"434",40,"H0",TRUE,0.332494469265204,1.46927768677842,0.267062669233731,0.160183210646285
"435",150,"H0",TRUE,0.28111013321788,0.832408917174176,0.161156066420606,0.31218140072346
"436",15,"H0",FALSE,0.389335208658994,3.19054778955332,0.368951976434422,0.560374561272108
"437",40,"H0",FALSE,0.179941650965406,-2.33459312152903,0.402532521208777,0.0145322629496557
"438",150,"H0",FALSE,0.797980513196908,0.198240332069109,0.0939313810663031,2.53881381404129e-06
"439",15,"Ha",TRUE,0.0160443182099365,5.82555450081115,3.78612757673221,0.99994187131128
"440",40,"Ha",TRUE,0.00308930524618391,5.63778172710399,11.2713062162687,0.604860263475935
"441",150,"Ha",TRUE,3.82289024923198e-06,4.12952064849902,3391.46772869114,0.211768660308311
"442",15,"Ha",FALSE,0.564891817856608,1.99205569965828,0.305558202073385,0.508399672029779
"443",40,"Ha",FALSE,0.0160020911936022,2.93777243287305,2.73567843768017,0.00714063984438437
"444",150,"Ha",FALSE,1.93250312036468e-06,3.96389464666046,6472.31044579969,3.67201219564997e-07
"445",15,"H0",TRUE,0.000502334367423353,-7.60623118539118,70.0666110931586,0.695087832571172
"446",40,"H0",TRUE,0.725763891763683,-0.53253118326666,0.180892309838545,0.853555286039409
"447",150,"H0",TRUE,0.341593700523177,0.714831013508126,0.141978455561001,0.730398578429323
"448",15,"H0",FALSE,0.580592571356981,-1.33017796253794,0.301920485020919,0.467988150223432
"449",40,"H0",FALSE,0.551036891090798,0.779530638049249,0.202112969255173,0.0177984518812425
"450",150,"H0",FALSE,0.0471580266467805,-1.63900839439566,0.633148040301757,3.02997408871887e-06
"451",15,"Ha",TRUE,0.00195053727710139,11.5390546266819,21.8776237971208,0.939697127685527
"452",40,"Ha",TRUE,0.0636688272299215,3.22810399239584,0.882180594869384,0.00607273516246527
"453",150,"Ha",TRUE,0.000175441257025567,3.32212359595677,93.6944677225987,0.821810658093258
"454",15,"Ha",FALSE,0.0789166272206217,6.03890042262606,1.08601528355746,0.678726279484482
"455",40,"Ha",FALSE,1.35729532052342e-05,7.99128441071405,1515.75558979089,0.178242043178229
"456",150,"Ha",FALSE,2.43263873326536e-07,4.37271422723324,46489.0672917348,1.67058728144462e-05
"457",15,"H0",TRUE,0.942806652042122,-0.233462657267207,0.26297294006898,0.188990987361744
"458",40,"H0",TRUE,0.938629043036356,0.103471807993212,0.17106089227577,0.482676343576253
"459",150,"H0",TRUE,0.399127938302637,0.727376434226202,0.129074775111334,0.412947058621645
"460",15,"H0",FALSE,0.111486576293,3.70257289222031,0.841561006405049,0.371793700798426
"461",40,"H0",FALSE,0.120705448172535,2.0054744768097,0.538795704432065,0.1017037674173
"462",150,"H0",FALSE,0.941300636537463,-0.0536473245933354,0.0911926311435688,2.34178335948026e-08
"463",15,"Ha",TRUE,0.0152946376709562,6.38609102893259,3.93601102082529,0.254909949138514
"464",40,"Ha",TRUE,0.000180697176515381,5.84326165349365,142.077037513707,0.97590519254917
"465",150,"Ha",TRUE,6.08193061674916e-07,4.30896598289448,19413.8455290534,0.0715327299803328
"466",15,"Ha",FALSE,0.902735982332062,0.354698538103552,0.264160043524699,0.00116339847436545
"467",40,"Ha",FALSE,0.00246880360681149,5.04288648203929,13.7219292984492,0.0820136263684255
"468",150,"Ha",FALSE,7.86154663083417e-05,3.22805095338528,197.702051130473,6.36400135630407e-06
"469",15,"H0",TRUE,0.0183617399279109,7.10578535521591,3.39467948888094,0.331375146679087
"470",40,"H0",TRUE,0.760238710221996,-0.457677901486518,0.178328794675968,0.733914931268769
"471",150,"H0",TRUE,0.130886721208815,-1.25143198328251,0.279806279064782,0.348355133154802
"472",15,"H0",FALSE,0.133243302078367,-4.03792451750325,0.740252591679757,0.741243915515601
"473",40,"H0",FALSE,0.147641759142309,-2.36593205559416,0.464215200832897,0.000923313287765957
"474",150,"H0",FALSE,0.315154535277231,-0.794038593374731,0.149476860167181,1.80444544302756e-06
"475",15,"Ha",TRUE,0.0276351752759667,4.33186226091276,2.44659050466701,0.863723062517325
"476",40,"Ha",TRUE,0.0102303753947965,4.80693175324004,3.99843899175039,0.39362049999671
"477",150,"Ha",TRUE,3.52383221558734e-09,5.14944768730419,2690671.23476605,0.454360302641024
"478",15,"Ha",FALSE,0.155253091035603,3.09216527284139,0.664548068528139,0.0363500531161179
"479",40,"Ha",FALSE,0.019808341251313,3.93909826887437,2.28689273570736,1.04582292727016e-05
"480",150,"Ha",FALSE,2.10288580546942e-06,4.14004024915976,5973.93565104202,6.3627272790173e-09
"481",15,"H0",TRUE,0.754483548686257,0.823639837084967,0.274428192199078,0.0262635936347229
"482",40,"H0",TRUE,0.281541617190576,-1.73804055207871,0.296714803709811,0.341208904929574
"483",150,"H0",TRUE,0.148569427496826,-1.24035997557131,0.254172988022489,0.946178672442323
"484",15,"H0",FALSE,0.588085712572351,-1.10468827485795,0.300267029254228,0.454363644265127
"485",40,"H0",FALSE,0.195471756623703,-2.2084487472971,0.379699268034,0.0124432717293125
"486",150,"H0",FALSE,0.150560663897349,1.29376982856877,0.251642299247204,5.45177064301179e-07
"487",15,"Ha",TRUE,0.0794591709737261,4.4601584487613,1.08045853573964,0.912661533712766
"488",40,"Ha",TRUE,0.0153703301370338,4.01985807109014,2.8301938719989,0.668951341494694
"489",150,"Ha",TRUE,1.02275483988521e-07,4.3553024461711,106352.947320675,0.202501020109218
"490",15,"Ha",FALSE,0.583359693965042,1.70491170182474,0.301303831200776,0.678847611036398
"491",40,"Ha",FALSE,0.00610343014254351,3.89319095857155,6.23193050961585,0.00127440625032114
"492",150,"Ha",FALSE,4.57847911910238e-06,3.87093317076392,2859.54055727038,3.75325905025081e-07
"493",15,"H0",TRUE,0.459026738882867,-2.10318586264047,0.337638267207775,0.0258172610478063
"494",40,"H0",TRUE,0.139275510887625,-2.41075853754727,0.484503060250517,0.899751965907905
"495",150,"H0",TRUE,0.747916993835901,-0.240048771307882,0.0956948325748289,0.0905021973617594
"496",15,"H0",FALSE,0.640619792409119,-1.16919353731776,0.290026013483641,0.430022207607272
"497",40,"H0",FALSE,0.0118920297456464,3.79143948709481,3.51723022325042,0.00149362467975046
"498",150,"H0",FALSE,0.920324747455061,-0.0818346019914391,0.0913986451492021,7.45909469101956e-08
"499",15,"Ha",TRUE,0.950185529011366,0.155189066934344,0.262822431480361,0.371822644665139
"500",40,"Ha",TRUE,0.0470013272898023,3.48793429190342,1.12396762124154,0.244971575411363
"501",150,"Ha",TRUE,5.47134609719182e-11,5.58681493146896,149687281.190327,0.958021752026346
"502",15,"Ha",FALSE,0.0684210005832918,4.08664747971493,1.2092139059505,0.489770485939048
"503",40,"Ha",FALSE,0.000397709996455059,5.84841109355976,69.6920717802988,0.00128675086797821
"504",150,"Ha",FALSE,1.96861536774904e-08,4.73365185914238,515323.911627236,1.34364216760382e-07
"505",15,"H0",TRUE,0.00805987762477996,-6.39499706057707,6.65354474223058,0.543434784392117
"506",40,"H0",TRUE,0.0977475745950873,2.69396637957769,0.632016931143823,0.160309945399133
"507",150,"H0",TRUE,0.0423846027373149,1.66044526493658,0.691870562659588,0.0163727759190334
"508",15,"H0",FALSE,0.129633297591552,-5.06782850463156,0.754902871328664,0.229774417229524
"509",40,"H0",FALSE,0.330965740521648,-1.60872844487801,0.267823473478831,0.000140046005742872
"510",150,"H0",FALSE,0.650451570499618,-0.375794440140936,0.100625974743635,6.52668256261142e-08
"511",15,"Ha",TRUE,0.76454052842558,-0.70743525530959,0.273408748222647,0.687222032184786
"512",40,"Ha",TRUE,0.120150718896574,2.60383422054347,0.540656457908265,0.453186644024606
"513",150,"Ha",TRUE,0.00828427585691191,2.31777304054228,2.81937269690613,0.733806552844971
"514",15,"Ha",FALSE,0.0186645821840887,9.03389634048134,3.3501669138214,0.0789737247365691
"515",40,"Ha",FALSE,0.00103984118308224,6.25523328215065,29.4878002961122,0.00124492027853029
"516",150,"Ha",FALSE,3.27561850101262e-10,5.37890655998553,26555955.6351677,2.94076752698272e-06
"517",15,"H0",TRUE,0.326338474220546,-3.23945015842818,0.408698843874124,0.434635019263508
"518",40,"H0",TRUE,0.217093849520773,-1.99852549552806,0.35303434230946,0.0115062667882335
"519",150,"H0",TRUE,0.593569791939181,-0.453720098771161,0.104641874495009,0.65540957052944
"520",15,"H0",FALSE,0.332009496957842,-2.82133885165189,0.404521285873926,0.485929024607416
"521",40,"H0",FALSE,0.731106528814542,0.536078630527623,0.180466487096934,0.000684261429569106
"522",150,"H0",FALSE,0.000412772040667644,2.77625048641103,42.4812714058586,1.07689400674458e-07
"523",15,"Ha",TRUE,0.544266953836316,1.73150365459768,0.310716977290477,0.473409130133669
"524",40,"Ha",TRUE,0.000211408192438538,5.75930258516565,123.253683722372,0.0672694295918259
"525",150,"Ha",TRUE,7.8824287110323e-07,4.99318604331297,15169.2202016443,0.488331832506528
"526",15,"Ha",FALSE,0.164200656128059,5.13722455332374,0.639128871300298,0.050794342940448
"527",40,"Ha",FALSE,0.0360162179465024,3.76995498758935,1.39479641351635,0.018803856776928
"528",150,"Ha",FALSE,1.05702012265859e-08,4.51945892069081,936048.262371403,2.01891271125005e-06
"529",15,"H0",TRUE,0.374957867169156,-1.64619029617447,0.376870564023675,0.73562979831611
"530",40,"H0",TRUE,0.898290866210241,-0.194067220639559,0.171912726164268,0.910168423204652
"531",150,"H0",TRUE,0.319013870263067,-0.833817605100897,0.148306276528164,0.112369033281849
"532",15,"H0",FALSE,0.30215360400119,3.50630611399718,0.428197869130087,0.232870853669547
"533",40,"H0",FALSE,0.666530010567205,-0.760443837853689,0.186382314567918,0.0528785028326387
"534",150,"H0",FALSE,0.893751283781285,0.114411239956296,0.0917518510462215,3.08117008171751e-06
"535",15,"Ha",TRUE,0.0287766443749947,6.12489486896601,2.36920417096911,0.921094381496886
"536",40,"Ha",TRUE,0.524019355973165,1.03608447963402,0.207045060857056,0.62722512355485
"537",150,"Ha",TRUE,3.06867763780731e-06,3.83333945148738,4175.70831904445,0.20875087095181
"538",15,"Ha",FALSE,0.09447887045383,5.80277945768358,0.949994491683244,0.0160105703089463
"539",40,"Ha",FALSE,0.00446570515619525,4.64493948002912,8.17116179191754,0.0184541789090007
"540",150,"Ha",FALSE,2.52815446516802e-06,3.8804669632852,5016.96474442361,4.08033875660414e-07
"541",15,"H0",TRUE,0.548866961652317,-1.8170975692626,0.309527170468197,0.288586644730112
"542",40,"H0",TRUE,0.566296449797231,-0.836773055315171,0.199568520291508,0.482817907125208
"543",150,"H0",TRUE,0.425286833274176,-0.613580469822799,0.124376707512,0.873325327746604
"544",15,"H0",FALSE,0.612615840618562,-1.553696048678,0.295203329629834,0.356304344046012
"545",40,"H0",FALSE,0.553152980435739,-0.851005159819257,0.201750197980512,0.0042381905414649
"546",150,"H0",FALSE,0.990056868931599,-0.00999541292886913,0.0909564397545767,1.73825065526789e-07
"547",15,"Ha",TRUE,0.613603771279815,1.53095843752231,0.295010102687919,0.162845660561302
"548",40,"Ha",TRUE,0.000223199495227927,6.97639798020833,117.348315754013,0.173211595101794
"549",150,"Ha",TRUE,6.71218510985839e-07,4.26662192722866,17675.0167878153,0.0888958163789009
"550",15,"Ha",FALSE,0.00209863684061693,9.82290285533474,20.5591931888164,0.728480445533757
"551",40,"Ha",FALSE,0.00704302294106037,4.86845291874638,5.50754845779319,0.12639451011906
"552",150,"Ha",FALSE,1.07455821492743e-07,4.35977822968737,101446.206293377,1.24269462134168e-08
"553",15,"H0",TRUE,0.861609736566083,0.366188133612976,0.266045516336742,0.980820335208273
"554",40,"H0",TRUE,0.645876527454547,0.737757839268438,0.188659887804028,0.797342366086472
"555",150,"H0",TRUE,0.940022686497954,-0.0626374675294042,0.0912033687144988,0.746719900410056
"556",15,"H0",FALSE,0.583747023654104,-1.45317971883435,0.301218083764171,0.000257525962163749
"557",40,"H0",FALSE,0.216983571813554,-1.90042470186069,0.353157657987718,0.00591377449471129
"558",150,"H0",FALSE,0.111465255934231,-1.36044275882389,0.316684988498268,6.28081992725007e-09
"559",15,"Ha",TRUE,0.00128879576203923,8.10731097213185,31.1476745545537,0.8673767895711
"560",40,"Ha",TRUE,0.0167648392507005,3.31877449320018,2.63048784424936,0.633831224854017
"561",150,"Ha",TRUE,2.68043004392914e-06,3.75180521722901,4746.50372345569,0.563862465885742
"562",15,"Ha",FALSE,0.548884363487644,1.22011281426737,0.309522713256544,0.741073554858266
"563",40,"Ha",FALSE,0.17457269492271,1.82125191070613,0.411306380824677,0.000380729952570331
"564",150,"Ha",FALSE,1.38040515087248e-05,3.68193067276579,1009.45561116455,7.83887381376568e-06
"565",15,"H0",TRUE,0.260682580512749,2.06865881727913,0.469572805192117,0.345121794617991
"566",40,"H0",TRUE,0.964477689882005,0.0586368548150642,0.170739228498331,0.618619812018023
"567",150,"H0",TRUE,0.472376522866249,-0.61920197354991,0.117283357452861,0.0828449813840474
"568",15,"H0",FALSE,0.34501130074562,2.93768551316606,0.395444195471748,0.0301766094591573
"569",40,"H0",FALSE,0.248605151450766,-1.81569570851331,0.322041350128196,0.0375271895856648
"570",150,"H0",FALSE,0.491164358169861,0.54800392882895,0.114857900502677,2.62718268309521e-09
"571",15,"Ha",TRUE,0.883425848847218,-0.491987870370309,0.264959368579063,0.662588076495791
"572",40,"Ha",TRUE,0.000192290901932329,5.95873811302375,134.295233338226,0.0452798077918604
"573",150,"Ha",TRUE,4.85409466630649e-05,3.78240843134867,310.170157142178,0.839197658716023
"574",15,"Ha",FALSE,0.0218666710125046,6.7753957486352,2.9495295026225,0.287564653668906
"575",40,"Ha",FALSE,0.0102859704711772,4.17282218347999,3.97998301453679,0.00925491357288112
"576",150,"Ha",FALSE,4.52560447993594e-08,4.59660864192404,232045.887200432,2.12813621406379e-06
"577",15,"H0",TRUE,0.400052091123156,-2.3855312690511,0.363417492460685,0.986044047108522
"578",40,"H0",TRUE,0.702768987783303,-0.666729171835422,0.182851206005378,0.496672174373397
"579",150,"H0",TRUE,0.544710459153301,-0.507956299520287,0.108957637843761,0.106009368517249
"580",15,"H0",FALSE,0.369618221471274,-2.40352415055426,0.379966373449535,0.0197401378068808
"581",40,"H0",FALSE,0.969606599502553,-0.0559525473191011,0.170695920081612,0.0194573223216167
"582",150,"H0",FALSE,0.852597034601256,0.155602878123929,0.0925087978587951,0.000172459402780974
"583",15,"Ha",TRUE,0.0601369317421843,6.47046075631372,1.33386391389795,0.201610502537064
"584",40,"Ha",TRUE,0.671009615557673,0.638256403869367,0.185914640971574,0.907765554730641
"585",150,"Ha",TRUE,3.06266394406279e-06,4.24605976909204,4183.4722183903,0.685573409743251
"586",15,"Ha",FALSE,0.487073397546216,1.91521976333984,0.32764675402653,0.09508821649472
"587",40,"Ha",FALSE,0.15444723866442,2.73943075003602,0.449225310213354,0.0156611371869518
"588",150,"Ha",FALSE,9.31625308410168e-11,5.74033695909858,89466363.954151,5.74174393699552e-07
"589",15,"H0",TRUE,0.374472553885246,-2.23634378596557,0.377148345860647,0.0975195282176514
"590",40,"H0",TRUE,0.530206104858426,-0.968950469741527,0.205864638151909,0.59191094446749
"591",150,"H0",TRUE,0.608426051702598,-0.418781480423127,0.103497546060153,0.989870322813318
"592",15,"H0",FALSE,0.8371308782174,-0.581400385617884,0.267502444995586,0.33762033740809
"593",40,"H0",FALSE,0.553016158865878,-1.0296784439896,0.201773555323625,0.0189788132932268
"594",150,"H0",FALSE,0.202392832519684,-1.12246239549899,0.202460623810013,2.71785432995116e-07
"595",15,"Ha",TRUE,0.0055745509072933,8.45446689545177,9.03580553589485,0.0256230796261854
"596",40,"Ha",TRUE,0.0445897248857542,3.43711654600924,1.17273858212294,0.797070625374258
"597",150,"Ha",TRUE,1.3747423774106e-06,4.07219637150227,8941.50414298626,0.835745635301159
"598",15,"Ha",FALSE,0.0164127490730664,6.33306397795717,3.71710257679798,0.0676559726111475
"599",40,"Ha",FALSE,0.0139180783548501,3.95748080545154,3.07781025923203,0.0195093075340091
"600",150,"Ha",FALSE,3.14587793810322e-07,4.21382127303292,36378.8393876279,3.29045739186032e-09
"601",15,"H0",TRUE,0.423813613100883,-1.94132663750848,0.352149023315116,0.538968283619701
"602",40,"H0",TRUE,0.149632394961323,-2.38584921386997,0.459699353821525,0.509566684179342
"603",150,"H0",TRUE,0.824596297549027,0.186229086062999,0.0931762113545862,0.652702238034109
"604",15,"H0",FALSE,0.110635884248683,3.74190469322517,0.846257940793007,0.0276463057680972
"605",40,"H0",FALSE,0.429342760553188,-1.37294626861459,0.229820277343404,0.00490417766229539
"606",150,"H0",FALSE,0.6898328219813,0.347911236513924,0.0983691863589248,7.42625300270101e-07
"607",15,"Ha",TRUE,0.192933402908146,3.84075459971941,0.572295138133139,0.442763445166989
"608",40,"Ha",TRUE,0.0221301655705004,3.69718683536264,2.08473445705943,0.302355399555306
"609",150,"Ha",TRUE,0.000236028696493261,2.83921339319244,71.1771737420351,0.426971774024425
"610",15,"Ha",FALSE,0.899138871806074,0.346670036130006,0.264297579882263,0.0280617972629791
"611",40,"Ha",FALSE,0.752203100830749,-0.434815897768035,0.178888075670324,0.00249784791527665
"612",150,"Ha",FALSE,1.61739982582564e-09,5.60281867676159,5694067.2957999,6.30520218429571e-06
"613",15,"H0",TRUE,0.608006065435704,1.485185167769,0.296115613096984,0.981186242470538
"614",40,"H0",TRUE,0.126123422248563,-2.7902234870379,0.521422878611386,0.0553653905171472
"615",150,"H0",TRUE,0.736794474845637,0.260945415383371,0.0961517825790862,0.329073866320337
"616",15,"H0",FALSE,0.369138832959582,2.22869300418021,0.380248622181349,0.00104718487347349
"617",40,"H0",FALSE,0.433620737522809,-1.40235439904982,0.228562602950157,0.00103705992898511
